Time, Original amplitude (1st partial)
7.126628, 997.264587
7.128143, 995.143127
7.129658, 992.722412
7.131173, 996.040649
7.132687, 994.163940
7.134202, 993.375183
7.135716, 993.837585
7.137231, 995.959045
7.138746, 994.871155
7.140261, 993.919189
7.141776, 994.000793
7.143290, 995.823059
7.144805, 996.339844
7.146319, 996.475830
7.147834, 995.714294
7.149349, 998.352539
7.150864, 998.760559
7.152378, 996.557434
7.153893, 995.578308
7.155407, 998.270935
7.156922, 999.141296
7.158437, 998.869324
7.159952, 998.162170
7.161467, 995.714294
7.162981, 995.959045
7.164496, 996.802246
7.166010, 994.653564
7.167525, 993.647217
7.169040, 995.306335
7.170555, 994.816711
7.172069, 992.151245
7.173584, 993.212036
7.175098, 992.341675
7.176613, 993.592773
7.178128, 996.747803
7.179643, 996.503052
7.181158, 996.040649
7.182672, 995.551086
7.184187, 996.584656
7.185701, 997.482178
7.187216, 997.726990
7.188731, 995.986267
7.190246, 995.088745
7.191760, 994.979919
7.193275, 993.647217
7.194790, 995.279114
7.196304, 999.250122
7.197819, 998.216553
7.199334, 995.224731
7.200849, 993.919189
7.202363, 996.312683
7.203878, 998.461365
7.205392, 995.415100
7.206907, 994.408752
7.208422, 993.348022
7.209937, 993.456787
7.211451, 995.904663
7.212966, 995.279114
7.214481, 993.538391
7.215995, 991.117737
7.217510, 995.360718
7.219025, 993.755981
7.220540, 994.381531
7.222054, 995.795898
7.223569, 993.511169
7.225083, 992.912842
7.226598, 992.940002
7.228113, 991.988098
7.229628, 995.061523
7.231142, 997.917358
7.232657, 1000.963623
7.234172, 1000.174866
7.235686, 1001.725159
7.237201, 1005.669006
7.238716, 1004.200256
7.240231, 1003.411499
7.241745, 1003.601868
7.243260, 1003.737854
7.244774, 1005.614563
7.246289, 1004.961792
7.247804, 999.630859
7.249319, 998.814941
7.250834, 1001.289978
7.252348, 1000.174866
7.253863, 1003.629089
7.255377, 1001.779602
7.256892, 1001.616394
7.258407, 1004.200256
7.259922, 1004.009888
7.261436, 1002.785950
7.262951, 1002.731506
7.264465, 1004.662659
7.265980, 1007.246521
7.267495, 1002.894714
7.269010, 1005.043396
7.270525, 1009.803162
7.272039, 1010.238342
7.273554, 1012.142273
7.275068, 1017.255615
7.276583, 1018.588318
7.278098, 1016.113220
7.279613, 1017.500366
7.281127, 1019.213867
7.282642, 1016.820435
7.284156, 1015.732483
7.285671, 1013.366211
7.287186, 1012.441406
7.288701, 1012.169434
7.290215, 1008.144043
7.291730, 1006.158569
7.293245, 1011.625488
7.294759, 1014.236572
7.296274, 1015.324463
7.297789, 1018.425110
7.299304, 1020.818604
7.300818, 1019.213867
7.302333, 1024.762451
7.303847, 1026.666260
7.305362, 1029.250244
7.306877, 1031.126831
7.308392, 1032.106079
7.309906, 1034.934692
7.311421, 1032.323608
7.312936, 1031.806885
7.314450, 1030.664551
7.315965, 1032.786011
7.317480, 1034.961914
7.318995, 1031.208496
7.320509, 1033.221191
7.322024, 1036.512207
7.323538, 1035.805054
7.325053, 1033.656372
7.326568, 1036.294678
7.328083, 1037.219360
7.329597, 1037.736206
7.331112, 1038.334473
7.332627, 1037.708984
7.334141, 1037.001831
7.335656, 1037.409790
7.337171, 1039.422485
7.338686, 1040.292847
7.340200, 1040.456055
7.341715, 1041.326416
7.343229, 1040.401611
7.344744, 1041.407959
7.346259, 1042.115112
7.347774, 1041.598389
7.349288, 1045.378906
7.350803, 1043.991821
7.352318, 1041.951904
7.353832, 1040.700806
7.355347, 1038.280151
7.356862, 1041.543945
7.358377, 1038.742554
7.359891, 1038.552124
7.361406, 1037.790527
7.362921, 1038.144165
7.364435, 1037.817749
7.365950, 1035.669067
7.367465, 1032.378052
7.368979, 1032.486816
7.370494, 1033.547607
7.372009, 1032.214844
7.373523, 1031.099731
7.375038, 1030.963745
7.376553, 1028.787842
7.378067, 1027.509521
7.379582, 1027.563843
7.381097, 1025.415161
7.382612, 1025.115967
7.384126, 1024.463257
7.385641, 1024.109619
7.387156, 1020.274658
7.388670, 1017.989929
7.390185, 1021.525757
7.391700, 1017.826782
7.393214, 1018.425110
7.394729, 1016.983582
7.396244, 1016.086060
7.397758, 1013.284607
7.399273, 1009.558411
7.400788, 1008.715210
7.402303, 1012.686218
7.403817, 1012.359863
7.405332, 1007.600098
7.406847, 1007.300903
7.408361, 1008.416016
7.409876, 1008.008057
7.411391, 1007.436890
7.412905, 1007.110535
7.414420, 1006.212952
7.415935, 1006.620911
7.417449, 1007.545654
7.418964, 1005.669006
7.420479, 1005.723389
7.421994, 1003.574707
7.423508, 1002.867493
7.425023, 1003.357117
7.426538, 1001.099609
7.428052, 997.998962
7.429567, 999.630859
7.431082, 999.386108
7.432596, 1001.317200
7.434111, 998.325378
7.435626, 998.162170
7.437140, 995.224731
7.438655, 993.783203
7.440170, 995.143127
7.441685, 994.735107
7.443199, 996.530273
7.444714, 996.285461
7.446229, 993.674377
7.447743, 990.628113
7.449258, 989.349792
7.450773, 991.552917
7.452287, 988.479431
7.453802, 987.010742
7.455317, 987.065125
7.456831, 987.364319
7.458346, 988.207458
7.459861, 986.194763
7.461376, 982.359741
7.462890, 982.386963
7.464405, 980.945435
7.465919, 980.401489
7.467434, 977.164856
7.468949, 981.897400
7.470464, 981.163025
7.471978, 977.817566
7.473493, 976.593628
7.475008, 974.852966
7.476522, 975.968079
7.478037, 974.227356
7.479552, 972.568237
7.481067, 973.030640
7.482581, 970.936340
7.484096, 970.038757
7.485610, 967.998901
7.487125, 965.877380
7.488640, 968.461243
7.490155, 969.304443
7.491669, 968.026062
7.493184, 971.317139
7.494699, 972.459473
7.496213, 972.051514
7.497728, 967.862915
7.499243, 967.264526
7.500758, 968.814819
7.502272, 972.758667
7.503787, 971.833923
7.505301, 974.390564
7.506816, 972.269104
7.508331, 973.166626
7.509846, 976.620850
7.511360, 975.315308
7.512875, 975.641724
7.514390, 976.675232
7.515904, 979.612732
7.517419, 979.449524
7.518934, 981.897400
7.520449, 985.025208
7.521963, 982.767761
7.523478, 981.734192
7.524992, 983.311707
7.526507, 987.309937
7.528022, 986.330750
7.529537, 986.330750
7.531052, 987.092346
7.532566, 991.770508
7.534081, 991.226501
7.535595, 990.084167
7.537110, 990.111389
7.538625, 991.525696
7.540140, 989.948181
7.541654, 991.960876
7.543169, 990.301758
7.544683, 988.941833
7.546198, 990.600952
7.547713, 990.464966
7.549228, 991.580078
7.550743, 991.471313
7.552257, 992.722412
7.553772, 993.810364
7.555286, 992.994446
7.556801, 993.375183
7.558316, 995.986267
7.559831, 996.938232
7.561345, 995.578308
7.562860, 999.005310
7.564374, 998.950928
7.565889, 996.666260
7.567404, 995.387878
7.568919, 997.237427
7.570434, 996.611816
7.571948, 999.440491
7.573463, 998.379761
7.574977, 996.883850
7.576492, 997.563782
7.578007, 997.101440
7.579522, 993.946350
7.581036, 993.783203
7.582551, 994.490356
7.584065, 994.299927
7.585580, 997.455017
7.587095, 999.331726
7.588610, 997.808594
7.590125, 998.162170
7.591639, 997.210205
7.593154, 996.557434
7.594668, 999.685303
7.596183, 1004.200256
7.597698, 1002.758728
7.599213, 999.549316
7.600727, 997.645386
7.602242, 997.726990
7.603756, 999.494873
7.605271, 1000.419617
7.606786, 1001.752380
7.608301, 1003.465881
7.609816, 1002.105957
7.611330, 1003.928284
7.612845, 1001.426025
7.614359, 1000.610046
7.615874, 1000.011658
7.617389, 998.706116
7.618904, 1002.350769
7.620418, 1001.616394
7.621933, 998.787720
7.623447, 995.115906
7.624962, 993.619995
7.626477, 992.586426
7.627992, 989.703369
7.629507, 993.864807
7.631021, 993.484009
7.632536, 991.199341
7.634050, 991.661682
7.635565, 989.948181
7.637080, 989.730591
7.638595, 987.799500
7.640109, 986.956299
7.641624, 987.119507
7.643139, 985.732361
7.644653, 991.634521
7.646168, 989.703369
7.647683, 988.071472
7.649198, 989.540222
7.650712, 991.335327
7.652227, 991.389709
7.653741, 989.241028
7.655256, 991.253723
7.656771, 990.464966
7.658286, 992.668030
7.659800, 994.299927
7.661315, 995.360718
7.662830, 996.013489
7.664344, 992.967224
7.665859, 995.659912
7.667374, 997.563782
7.668889, 993.103210
7.670403, 991.090515
7.671918, 992.885620
7.673432, 991.253723
7.674947, 992.504822
7.676462, 996.285461
7.677977, 996.802246
7.679491, 993.293579
7.681006, 992.994446
7.682521, 990.328979
7.684035, 987.989868
7.685550, 986.901917
7.687065, 987.037903
7.688580, 985.868408
7.690094, 986.629944
7.691609, 985.487610
7.693123, 983.420532
7.694638, 984.671631
7.696153, 981.407837
7.697668, 980.972656
7.699183, 981.951782
7.700697, 980.075073
7.702212, 981.217407
7.703726, 981.190247
7.705241, 981.434998
7.706756, 981.081421
7.708271, 980.183899
7.709785, 985.460388
7.711300, 986.521179
7.712814, 985.134033
7.714329, 987.364319
7.715844, 986.929138
7.717359, 985.079651
7.718874, 981.543823
7.720388, 982.196594
7.721903, 981.516602
7.723417, 982.142151
7.724932, 984.970825
7.726447, 983.937256
7.727962, 983.692505
7.729476, 985.324402
7.730991, 987.119507
7.732505, 985.270020
7.734020, 984.562866
7.735535, 986.004395
7.737050, 984.644470
7.738564, 986.085999
7.740079, 982.359741
7.741594, 978.307190
7.743108, 979.014343
7.744623, 978.225586
7.746138, 977.355225
7.747653, 976.376038
7.749167, 975.777710
7.750682, 976.512085
7.752196, 975.342529
7.753711, 976.131287
7.755226, 978.606323
7.756741, 981.407837
7.758255, 979.857483
7.759770, 981.815796
7.761285, 985.596375
7.762799, 987.201111
7.764314, 989.730591
7.765829, 987.391479
7.767344, 984.726013
7.768858, 985.242798
7.770373, 982.522949
7.771887, 980.646240
7.773402, 977.708801
7.774917, 979.939087
7.776432, 983.148499
7.777946, 982.060608
7.779461, 983.474915
7.780976, 985.650818
7.782490, 986.276367
7.784005, 986.140381
7.785520, 987.010742
7.787035, 989.458618
7.788549, 988.316284
7.790064, 990.328979
7.791578, 988.941833
7.793093, 987.527527
7.794608, 988.533875
7.796123, 989.975403
7.797637, 990.410583
7.799152, 988.751465
7.800667, 990.872925
7.802181, 993.157593
7.803696, 993.184814
7.805211, 996.775024
7.806726, 997.835754
7.808240, 1000.120483
7.809755, 1003.656311
7.811269, 1004.009888
7.812784, 1004.499451
7.814299, 1001.099609
7.815814, 1001.099609
7.817328, 999.195679
7.818843, 999.304504
7.820358, 1000.854797
7.821872, 1000.582825
7.823387, 1001.942749
7.824902, 997.971741
7.826416, 998.760559
7.827931, 998.189331
7.829446, 997.536621
7.830961, 998.651733
7.832475, 994.707947
7.833990, 994.816711
7.835505, 994.082397
7.837019, 992.722412
7.838534, 993.619995
7.840049, 993.048828
7.841563, 996.067871
7.843078, 994.136780
7.844593, 993.647217
7.846107, 992.613647
7.847622, 990.927307
7.849137, 993.021606
7.850652, 993.891968
7.852166, 996.421448
7.853681, 995.904663
7.855196, 996.367065
7.856710, 995.795898
7.858225, 992.069641
7.859740, 992.695251
7.861254, 993.212036
7.862769, 998.053345
7.864284, 997.319031
7.865798, 996.639038
7.867313, 994.109558
7.868828, 990.764160
7.870343, 994.109558
7.871857, 994.843933
7.873372, 991.172119
7.874887, 989.023438
7.876401, 989.077820
7.877916, 986.548340
7.879431, 983.746887
7.880945, 985.623596
7.882460, 982.250977
7.883975, 981.870178
7.885489, 983.039734
7.887004, 978.198364
7.888519, 977.708801
7.890034, 978.823914
7.891548, 980.455872
7.893063, 979.939087
7.894578, 978.687927
7.896092, 979.939087
7.897607, 978.606323
7.899122, 980.075073
7.900636, 977.382385
7.902151, 978.279968
7.903666, 981.326233
7.905180, 978.715149
7.906695, 976.185669
7.908210, 975.478516
7.909725, 977.844788
7.911239, 974.852966
7.912754, 973.139404
7.914268, 976.811218
7.915783, 972.622681
7.917298, 971.453125
7.918813, 972.296265
7.920327, 968.706055
7.921842, 966.883728
7.923357, 967.618103
7.924871, 966.339783
7.926386, 967.128540
7.927901, 970.283569
7.929416, 970.963562
7.930930, 970.201965
7.932445, 971.153931
7.933959, 970.963562
7.935474, 971.779480
7.936989, 969.386047
7.938504, 973.356995
7.940018, 971.289917
7.941533, 968.570068
7.943048, 971.371521
7.944562, 967.128540
7.946077, 966.366943
7.947592, 968.243652
7.949107, 966.992554
7.950621, 965.605408
7.952136, 965.822998
7.953650, 967.944519
7.955165, 966.666138
7.956680, 966.149414
7.958195, 965.115845
7.959709, 963.511108
7.961224, 965.877380
7.962739, 969.957214
7.964253, 967.019714
7.965768, 966.829346
7.967283, 969.685181
7.968798, 967.862915
7.970312, 964.299866
7.971827, 967.019714
7.973341, 964.871033
7.974856, 969.086853
7.976371, 972.622681
7.977886, 971.779480
7.979400, 972.024292
7.980915, 969.168457
7.982430, 969.413208
7.983944, 968.216492
7.985459, 965.143005
7.986974, 965.850220
7.988489, 966.040588
7.990003, 964.979858
7.991518, 963.810303
7.993032, 964.354248
7.994547, 964.762268
7.996062, 964.327087
7.997577, 961.797607
7.999092, 961.362427
8.000607, 964.327087
8.002121, 964.136658
8.003635, 960.328857
8.005150, 960.410461
8.006665, 959.730530
8.008180, 959.186523
8.009694, 960.328857
8.011209, 956.983459
8.012724, 954.453979
8.014238, 958.234558
8.015753, 956.738647
8.017268, 954.046021
8.018783, 954.889160
8.020297, 954.889160
8.021811, 953.964417
8.023327, 953.366028
8.024841, 953.202820
8.026356, 950.890930
8.027870, 949.803040
8.029386, 949.150269
8.030900, 948.579102
8.032414, 952.740479
8.033929, 954.698792
8.035444, 951.625305
8.036959, 953.121216
8.038473, 955.813904
8.039989, 954.263611
8.041503, 955.378723
8.043017, 954.399597
8.044532, 950.510193
8.046047, 951.951721
8.047562, 950.618958
8.049076, 947.083130
8.050591, 945.315247
8.052106, 947.953491
8.053620, 953.311646
8.055135, 952.930847
8.056650, 952.876465
8.058165, 953.937195
8.059679, 950.482971
8.061193, 949.993408
8.062709, 950.238220
8.064223, 948.742249
8.065738, 948.171082
8.067252, 950.156616
8.068768, 948.388672
8.070282, 945.668823
8.071796, 946.239990
8.073312, 945.233643
8.074826, 947.681519
8.076341, 946.131226
8.077855, 945.641602
8.079370, 950.374207
8.080885, 951.815735
8.082399, 954.889160
8.083914, 953.012451
8.085429, 957.065063
8.086944, 961.253662
8.088458, 960.002502
8.089972, 961.389648
8.091488, 959.240906
8.093002, 962.504761
8.094517, 965.197449
8.096032, 958.887329
8.097547, 959.512939
8.099061, 961.933594
8.100575, 963.402344
8.102091, 960.356079
8.103605, 956.629883
8.105120, 958.968933
8.106634, 961.117615
8.108150, 961.607239
8.109664, 959.404114
8.111178, 960.600891
8.112694, 965.632629
8.114208, 965.442200
8.115723, 967.346130
8.117237, 967.291748
8.118752, 966.421387
8.120267, 962.042419
8.121781, 963.674316
8.123296, 966.230957
8.124811, 967.862915
8.126326, 968.515686
8.127840, 966.394165
8.129355, 967.563721
8.130870, 965.687012
8.132384, 963.619934
8.133899, 968.134888
8.135414, 967.726929
8.136929, 969.685181
8.138443, 968.842041
8.139957, 965.877380
8.141473, 964.435852
8.142987, 963.239136
8.144502, 964.055115
8.146016, 962.667969
8.147532, 962.260010
8.149046, 964.218262
8.150560, 962.314392
8.152076, 961.389648
8.153590, 960.764038
8.155105, 962.069580
8.156619, 958.071411
8.158134, 956.874634
8.159649, 955.623535
8.161163, 952.985229
8.162678, 951.951721
8.164193, 947.028748
8.165708, 948.007935
8.167222, 950.999756
8.168737, 950.346985
8.170252, 950.972534
8.171766, 946.022400
8.173281, 947.763123
8.174796, 949.531006
8.176311, 946.675171
8.177825, 943.846497
8.179339, 944.689697
8.180855, 946.539185
8.182369, 945.451233
8.183884, 943.792114
8.185399, 943.601746
8.186913, 940.637085
8.188428, 939.576355
8.189942, 935.197327
8.191458, 934.190979
8.192972, 932.477478
8.194487, 928.560913
8.196001, 926.113037
8.197516, 926.738586
8.199031, 926.466614
8.200545, 926.167419
8.202060, 924.236328
8.203575, 921.625244
8.205090, 919.558167
8.206604, 916.484680
8.208119, 915.396790
8.209634, 912.105713
8.211148, 907.971558
8.212663, 912.024109
8.214178, 911.344177
8.215693, 907.917114
8.217207, 905.686829
8.218721, 908.216309
8.220237, 906.448425
8.221751, 902.722229
8.223266, 902.395813
8.224781, 902.803772
8.226295, 900.247131
8.227810, 898.424805
8.229324, 892.985107
8.230840, 892.876282
8.232354, 890.945190
8.233869, 887.681335
8.235383, 886.811035
8.236898, 883.383972
8.238413, 880.936096
8.239927, 877.590698
8.241443, 874.979614
8.242957, 872.994141
8.244472, 869.920654
8.245986, 869.240723
8.247501, 868.832703
8.249016, 867.989563
8.250530, 863.828186
8.252045, 864.671326
8.253560, 865.514465
8.255075, 865.514465
8.256589, 865.351318
8.258103, 867.935181
8.259619, 871.335022
8.261133, 870.627808
8.262648, 867.635986
8.264163, 866.684021
8.265677, 865.079285
8.267192, 864.372131
8.268706, 863.909790
8.270222, 862.223450
8.271736, 861.842651
8.273251, 861.407471
8.274765, 859.748413
8.276280, 858.769226
8.277795, 859.503601
8.279309, 859.286011
8.280825, 858.007690
8.282339, 858.388428
8.283854, 857.246094
8.285368, 860.727539
8.286883, 860.727539
8.288398, 859.476379
8.289912, 858.252441
8.291427, 860.673157
8.292942, 861.162720
8.294456, 858.633240
8.295971, 856.239746
8.297486, 854.852661
8.299001, 849.412903
8.300515, 850.120056
8.302030, 848.161743
8.303545, 843.728394
8.305059, 843.374817
8.306574, 843.538025
8.308088, 843.130005
8.309604, 843.021240
8.311118, 846.801819
8.312633, 847.318604
8.314147, 846.312256
8.315662, 845.768311
8.317177, 843.592407
8.318691, 845.768311
8.320207, 845.088318
8.321721, 843.483582
8.323236, 843.238831
8.324750, 841.362122
8.326265, 838.778259
8.327780, 838.995850
8.329294, 836.003967
8.330809, 836.547974
8.332324, 838.016663
8.333838, 836.602356
8.335353, 835.432800
8.336868, 838.751038
8.338383, 838.941467
8.339897, 836.520752
8.341412, 836.874329
8.342927, 834.236084
8.344441, 836.575134
8.345956, 840.763733
8.347470, 838.914246
8.348986, 840.736572
8.350500, 841.688477
8.352015, 838.832642
8.353530, 837.255127
8.355044, 835.024841
8.356559, 832.114563
8.358073, 833.120911
8.359589, 833.719299
8.361103, 835.106445
8.362617, 834.208862
8.364132, 836.656738
8.365647, 835.840820
8.367162, 834.861633
8.368676, 834.508057
8.370191, 834.317688
8.371706, 833.148132
8.373220, 831.434631
8.374735, 828.252380
8.376250, 827.110046
8.377765, 825.967712
8.379279, 824.906921
8.380794, 826.076477
8.382309, 825.532532
8.383823, 825.369324
8.385338, 823.682983
8.386852, 825.586914
8.388368, 825.777283
8.389882, 826.239685
8.391397, 828.170776
8.392912, 828.850769
8.394426, 830.591492
8.395941, 829.503540
8.397455, 829.122742
8.398971, 827.273254
8.400485, 826.620483
8.401999, 827.572388
8.403514, 827.409241
8.405029, 821.507141
8.406544, 818.977661
8.408058, 818.542480
8.409574, 816.475403
8.411088, 816.448181
8.412602, 817.944092
8.414117, 815.496216
8.415632, 815.305847
8.417147, 818.433655
8.418661, 815.469055
8.420176, 815.305847
8.421691, 816.665771
8.423205, 815.849792
8.424720, 814.653076
8.426234, 812.341187
8.427750, 808.696594
8.429264, 807.227844
8.430779, 807.799011
8.432294, 806.031128
8.433808, 808.560608
8.435323, 806.520691
8.436837, 803.474426
8.438353, 802.740051
8.439867, 800.781799
8.441381, 798.714661
8.442896, 797.762756
8.444411, 801.162537
8.445926, 804.643982
8.447440, 804.154419
8.448956, 800.292175
8.450470, 796.892395
8.451984, 795.206055
8.453499, 792.486206
8.455014, 792.187012
8.456529, 795.396423
8.458043, 794.553284
8.459558, 793.084595
8.461073, 792.295776
8.462587, 788.052795
8.464102, 786.556885
8.465617, 788.134399
8.467132, 788.161621
8.468646, 787.508850
8.470160, 788.216003
8.471676, 786.339294
8.473190, 784.625793
8.474705, 783.673828
8.476219, 780.763611
8.477735, 781.280334
8.479249, 781.960327
8.480763, 779.648438
8.482278, 778.261292
8.483793, 776.275818
8.485308, 776.575012
8.486822, 776.411804
8.488338, 774.154297
8.489852, 774.290344
8.491366, 773.583130
8.492881, 774.562317
8.494396, 774.752686
8.495911, 771.842468
8.497425, 768.959412
8.498940, 767.817017
8.500455, 770.183350
8.501969, 768.796204
8.503484, 767.300293
8.504999, 766.674683
8.506514, 766.810669
8.508028, 768.442627
8.509542, 768.741821
8.511058, 770.863281
8.512572, 772.332031
8.514087, 771.352844
8.515601, 772.468018
8.517117, 777.880554
8.518631, 780.110840
8.520145, 778.669312
8.521661, 778.832458
8.523175, 779.893250
8.524690, 778.478882
8.526204, 776.710999
8.527719, 775.786255
8.529234, 776.439026
8.530748, 778.886902
8.532263, 780.763611
8.533778, 781.389160
8.535293, 784.598572
8.536807, 783.837036
8.538321, 781.443542
8.539837, 784.843384
8.541351, 784.380981
8.542866, 784.435425
8.544381, 789.222351
8.545896, 792.187012
8.547410, 794.063721
8.548924, 793.220581
8.550440, 790.990295
8.551954, 789.004761
8.553469, 789.113586
8.554983, 791.860657
8.556499, 793.111755
8.558013, 793.329346
8.559527, 789.494324
8.561043, 788.243225
8.562557, 786.366516
8.564072, 783.211487
8.565586, 783.728210
8.567101, 786.720093
8.568616, 785.686523
8.570130, 781.552368
8.571645, 781.579529
8.573160, 782.286682
8.574675, 779.050049
8.576189, 775.623047
8.577704, 778.179749
8.579219, 780.437195
8.580733, 780.138000
8.582248, 780.410034
8.583763, 781.307556
8.585278, 780.573181
8.586792, 778.315735
8.588306, 777.037354
8.589822, 778.234131
8.591336, 779.539673
8.592851, 780.029236
8.594365, 777.635742
8.595881, 772.957581
8.597395, 772.903198
8.598909, 770.645691
8.600425, 767.653870
8.601939, 766.674683
8.603454, 767.517883
8.604968, 768.279419
8.606483, 766.647522
8.607998, 764.036438
8.609512, 760.310242
8.611027, 761.724548
8.612542, 763.166077
8.614057, 765.015564
8.615571, 764.661987
8.617086, 762.404541
8.618601, 764.498840
8.620115, 762.567688
8.621630, 758.923096
8.623145, 757.291199
8.624660, 754.870483
8.626174, 755.659241
8.627688, 754.353760
8.629204, 752.150635
8.630718, 753.510559
8.632233, 752.123413
8.633748, 749.430786
8.635262, 747.880432
8.636777, 745.922180
8.638291, 743.229492
8.639807, 741.815186
8.641321, 742.087158
8.642836, 740.237671
8.644350, 738.768921
8.645865, 737.463379
8.647380, 736.239441
8.648894, 733.437988
8.650409, 734.117981
8.651924, 731.996460
8.653439, 728.406250
8.654953, 730.935730
8.656468, 728.814209
8.657983, 725.631958
8.659497, 726.556763
8.661012, 723.564880
8.662527, 720.926636
8.664042, 720.382629
8.665556, 719.321899
8.667070, 717.445190
8.668586, 717.472412
8.670100, 715.296509
8.671615, 711.352722
8.673130, 710.101562
8.674644, 707.925659
8.676159, 704.988220
8.677673, 704.117859
8.679189, 702.839539
8.680703, 703.981873
8.682218, 703.655518
8.683732, 703.791504
8.685247, 700.582031
8.686762, 696.828674
8.688276, 697.998169
8.689792, 696.719849
8.691306, 695.767883
8.692821, 695.713501
8.694335, 696.583862
8.695850, 695.468689
8.697365, 691.497742
8.698879, 694.081604
8.700394, 695.251099
8.701909, 694.734375
8.703424, 693.619202
8.704938, 697.263855
8.706452, 700.473267
8.707968, 696.801453
8.709482, 692.368103
8.710997, 691.905701
8.712512, 693.673584
8.714026, 693.728027
8.715541, 695.604736
8.717055, 698.106995
8.718571, 694.707153
8.720085, 694.815979
8.721600, 697.508606
8.723114, 699.303711
8.724629, 697.862183
8.726144, 698.650940
8.727658, 702.268372
8.729174, 703.573914
8.730688, 703.138733
8.732203, 701.479614
8.733717, 702.404358
8.735232, 704.253845
8.736747, 705.015442
8.738261, 711.325500
8.739776, 713.637390
8.741291, 715.731689
8.742805, 716.520447
8.744320, 715.949280
8.745835, 718.288330
8.747350, 715.786072
8.748864, 717.309204
8.750379, 720.681824
8.751894, 722.939331
8.753408, 725.550415
8.754923, 724.979248
8.756437, 723.265686
8.757953, 720.491455
8.759467, 721.388977
8.760982, 722.585754
8.762496, 722.640137
8.764011, 725.849548
8.765526, 726.203186
8.767040, 725.849548
8.768556, 726.828735
8.770070, 726.774353
8.771585, 726.611145
8.773099, 727.345520
8.774614, 733.356384
8.776129, 734.498718
8.777643, 734.770752
8.779158, 734.498718
8.780673, 734.172363
8.782187, 736.402649
8.783702, 734.335571
8.785217, 732.023682
8.786732, 732.649231
8.788246, 733.709961
8.789761, 734.825134
8.791276, 734.797913
8.792790, 734.444336
8.794305, 733.002808
8.795819, 731.969238
8.797335, 732.322876
8.798849, 735.940247
8.800364, 737.490601
8.801879, 739.911255
8.803393, 742.087158
8.804908, 742.195923
8.806422, 739.965637
8.807938, 737.354614
8.809452, 734.906738
8.810966, 736.076233
8.812481, 736.130676
8.813996, 735.369080
8.815511, 737.055420
8.817025, 736.266663
8.818540, 733.954773
8.820055, 728.732605
8.821569, 727.399902
8.823084, 728.161438
8.824599, 729.711792
8.826114, 732.159668
8.827628, 730.065369
8.829143, 728.678223
8.830658, 729.657410
8.832172, 727.372681
8.833687, 723.374512
8.835201, 725.332825
8.836717, 726.311951
8.838231, 725.604797
8.839746, 728.351868
8.841261, 730.582153
8.842775, 727.100708
8.844290, 725.577576
8.845804, 723.456116
8.847320, 722.232178
8.848834, 725.115234
8.850348, 725.169617
8.851863, 725.142395
8.853378, 722.340942
8.854893, 719.321899
8.856407, 718.179565
8.857923, 715.894897
8.859437, 716.547668
8.860951, 717.173218
8.862466, 719.049927
8.863981, 717.064392
8.865496, 714.589355
8.867010, 716.112488
8.868525, 714.806946
8.870040, 716.302856
8.871554, 717.608398
8.873069, 716.874023
8.874583, 719.294678
8.876099, 715.568481
8.877613, 716.901245
8.879128, 715.976501
8.880643, 711.162292
8.882157, 711.379883
8.883672, 713.882202
8.885186, 715.486877
8.886702, 713.283813
8.888216, 714.262939
8.889730, 714.426147
8.891245, 710.101562
8.892760, 710.672729
8.894275, 712.522278
8.895789, 712.930237
8.897305, 713.637390
8.898819, 715.731689
8.900333, 717.200439
8.901848, 716.738037
8.903363, 715.405334
8.904878, 713.827759
8.906392, 712.059875
8.907907, 713.990967
8.909422, 713.583008
8.910936, 712.984619
8.912451, 710.210388
8.913966, 708.768860
8.915481, 712.223083
8.916995, 712.059875
8.918509, 709.612000
8.920025, 708.360840
8.921539, 711.597473
8.923054, 710.264771
8.924568, 712.767029
8.926084, 713.419800
8.927598, 710.427979
8.929112, 711.434326
8.930627, 709.965576
8.932142, 709.503235
8.933657, 704.199463
8.935171, 705.477783
8.936687, 707.517700
8.938201, 707.762512
8.939715, 710.563965
8.941230, 711.515930
8.942745, 708.796021
8.944260, 706.402588
8.945774, 705.858582
8.947289, 706.429749
8.948804, 708.170471
8.950318, 712.223083
8.951833, 712.685425
8.953348, 708.252075
8.954863, 705.505005
8.956377, 702.458740
8.957891, 703.356323
8.959407, 705.396240
8.960921, 706.484131
8.962436, 709.476013
8.963950, 709.666382
8.965466, 708.333679
8.966980, 703.981873
8.968494, 703.601074
8.970010, 705.912964
8.971524, 708.170471
8.973039, 707.789673
8.974553, 705.776978
8.976068, 706.756165
8.977583, 706.212158
8.979097, 703.437927
8.980612, 698.950134
8.982127, 698.052612
8.983642, 700.745239
8.985156, 702.295593
8.986670, 701.805969
8.988186, 701.751587
8.989700, 700.990051
8.991215, 700.174072
8.992730, 699.738892
8.994245, 700.473267
8.995759, 700.119690
8.997273, 701.969177
8.998789, 702.621948
9.000303, 700.908447
9.001818, 701.316406
9.003332, 698.596558
9.004848, 700.255676
9.006362, 696.719849
9.007876, 695.849487
9.009392, 696.039917
9.010906, 694.353577
9.012421, 693.782410
9.013935, 692.558472
9.015450, 693.184021
9.016965, 690.899353
9.018479, 690.872131
9.019994, 693.374451
9.021509, 693.156860
9.023024, 691.388916
9.024538, 691.388916
9.026053, 691.443298
9.027568, 695.033569
9.029082, 693.483215
